126.748,45.5291,63.6058,62.2249,0.542167,102.534,31.8009,161.991,147.4,66.1564,92.5815,140.495,57.3095,145.969,44.2157,117.956,79.4243,54.7119,165.693,61.4931,134.02,53.1637,149.039,101.475,16.6625,132.155,146.812,14.6768,179.163,117.664,52.9801,52.9515,123.724,24.1633,142.056,77.7597,101.711,94.2918,93.7304,0,131.995,
32.4473,42.1325,47.2395,16.8737,120.124,57.5029,139.14,114.253,130.865,148.344,0.382751,127.479,69.2419,16.6113,92.5802,131.614,45.2411,156.336,121.801,14.0054,57.0028,30.0283,53.4664,156.45,95.9626,60.5409,36.6759,123.749,6.81533,135.898,66.1791,138.416,155.883,17.1368,65.4777,113.259,31.2302,133.044,124.784,89.3327,98.1004,73.6808,93.9733,83.4668,118.821,
32.567,42.1336,46.9508,17.0663,120.212,57.5701,139.15,114.339,128.964,147.828,0.409698,127.919,69.0777,16.131,92.947,133.65,45.5729,156.005,121.382,14.46,56.9568,29.7307,52.8873,156.545,95.9211,60.5543,35.42,123.83,6.56172,136.581,64.1041,138.297,155.836,16.8762,65.4247,113.622,31.2302,133.213,124.748,89.5432,98.0329,74.5471,93.6628,83.5422,119.295,
49.4011,36.1127,20.2739,37.0027,143.864,97.4072,85.4287,24.6376,178.429,124.19,164.02,85.2776,122.17,68.9659,91.0636,102.157,147.058,51.9812,104.344,22.7395,170.233,35.1076,56.3921,133.242,115.595,18.3142,13.0882,96.5104,164.198,121.478,74.5111,123.999,149.383,14.4403,171.543,132.165,84.3242,107.155,30.5509,144.868,115.671,92.0931,90.9986,102.764,82.3393,
