1139.12,465.304,851.692,596.876,1137.42,1031.77,1267.82,1147.82,402.659,146.496,460.306,539.735,703.166,46.8983,363.51,372.794,440.923,1040.5,379.536,807.163,454.598,612.128,336.616,1095.57,1034,795.542,6.63723,934.842,183.04,682.311,854.612,629.938,845.161,351.985,1082.87,221.335,739.967,754.236,310.41,415.352,1256.26,197.498,273.575,
868.776,1177.23,634.927,432.236,1116.7,461.829,963.961,196.36,733.919,1233.18,471.539,379.024,469.569,386.68,300.708,988.661,1145.77,803.853,875.059,472.792,915.033,171.887,651.492,19.0842,810.642,587.012,686.561,838.034,869.76,766.896,208.826,1078.37,342.787,282.88,721.699,1269.31,418.659,389.172,263.602,232.445,176.886,
868.824,1177.23,634.927,1116.32,432.236,461.829,963.961,196.36,733.919,1233.18,471.539,379.024,469.569,386.68,300.708,988.661,1145.77,803.877,875.059,472.792,915.033,171.887,651.492,19.0842,810.642,587.012,686.561,838.024,869.76,766.896,208.846,1078.1,342.787,282.88,721.699,1269.31,418.659,389.172,263.996,232.445,176.886,
860.143,1172.14,632.331,493.402,1103.76,477.51,417.587,219.76,938.741,759.391,436.877,1209.84,371.164,478.934,978.802,390.766,286.787,817.45,1174.3,939.539,398.355,899.765,181.291,630.855,570.597,25.8647,811.872,682.39,758.59,203.99,873.445,836.189,354.714,1086.46,712.521,259.463,1262.27,187.264,1192.11,435.204,386.115,
21.7818,853.762,1164.73,507.167,650.009,1096.84,511.764,243.343,788.01,411.305,923.319,404.381,1200.89,363.145,495.245,953.712,274.683,832.792,394.547,1207.29,315.63,929.291,612.785,193.187,557.991,813.906,748.728,199.939,38.6587,672.797,872.75,371.525,839.228,1093.93,703.619,1262.02,200.363,252.516,1185.5,465.978,
